family,store_nbr,city,state,store_type,cluster,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
LINGERIE,44,Quito,Pichincha,A,5,16,32,0.9460462865521193,0.6965180923633587,0.2495281941887606,0.40986612330956224,0.0002300034362006522,0.002806927688247567,0.0005611672278338945,0.0005611672278338945,False,0.0,48.125,18.30517875498896,-29.819821245011042,4.875
CELEBRATION,17,Quito,Pichincha,C,12,16,32,0.8672966465332542,0.5861215555922252,0.281175090941029,0.4086649951579785,0.0002293294024455547,0.002359075216813119,0.0005611672278338945,0.0005611672278338945,False,0.125,7.875,5.465931972203087,-2.4090680277969128,0.0
BEAUTY,31,Babahoyo,Los Rios,B,10,16,32,0.7925036196844313,0.47797022868782063,0.31453339099661065,0.39960644770103815,0.00022424604248094172,0.0019697402653223485,0.0005611672278338945,0.0005611672278338945,False,0.3125,1.875,3.1028162788379303,1.22781627883793,0.0625
SCHOOL AND OFFICE SUPPLIES,8,Quito,Pichincha,D,8,16,32,0.733580141376922,0.3806436294504091,0.3529365119265129,0.39325025118140444,0.00022067915330045143,0.0016877246210372223,0.0005611672278338945,0.0005611672278338945,False,0.4375,1.5625,0.4037171091928335,-1.1587828908071665,0.0
SCHOOL AND OFFICE SUPPLIES,51,Guayaquil,Guayas,A,17,16,32,0.8479885067635378,0.584243466676739,0.2637450400867988,0.3777440792486007,0.0002119775977826042,0.0022552068707113767,0.0005611672278338945,0.0005611672278338945,False,0.25,3.875,4.396970607442628,0.5219706074426285,0.0
MAGAZINES,7,Quito,Pichincha,D,8,16,32,0.6944923508679673,0.3475681357677759,0.34692421510019145,0.36151601641302883,0.0002028709407480521,0.001512660225066753,0.0005611672278338945,0.0005611672278338945,False,0.0,13.875,11.904128333152583,-1.9708716668474173,0.0
MAGAZINES,39,Cuenca,Azuay,B,6,16,32,0.8806149852735011,0.6479125309071542,0.23270245436634696,0.35569210458173467,0.00019960275229053572,0.0024320841466995307,0.0005611672278338945,0.0005611672278338945,False,0.1875,3.875,2.6949088282039044,-1.1800911717960954,0.0
LAWN AND GARDEN,43,Esmeraldas,Esmeraldas,E,10,16,32,0.8345640322710849,0.5945032170572997,0.2400608152137852,0.3430630488690936,0.00019251574010611315,0.0021843678771809546,0.0005611672278338945,0.0005611672278338945,False,0.125,9.375,7.168618992722606,-2.206381007277394,0.4375
LINGERIE,42,Cuenca,Azuay,D,2,16,32,0.7738849790378588,0.5153328575256919,0.2585521215121669,0.3333300067348321,0.00018705387583323912,0.001878275476284666,0.0005611672278338945,0.0005611672278338945,False,0.0,3.5,5.907732921739118,2.407732921739118,0.6875
LINGERIE,1,Quito,Pichincha,D,13,16,32,0.9481535497729354,0.7556497180194722,0.1925038317534632,0.32798865760411045,0.00018405648574865906,0.0028194461519906837,0.0005611672278338945,0.0005611672278338945,False,0.0625,8.375,3.9480107076731557,-4.426989292326844,0.0
LINGERIE,22,Puyo,Pastaza,C,7,16,32,0.7875891691248118,0.5426847639434172,0.24490440518139456,0.325789946306389,0.00018282264102490966,0.00194538661784712,0.0005611672278338945,0.0005611672278338945,False,0.0625,4.3125,4.315409616777491,0.0029096167774908255,0.0
LAWN AND GARDEN,26,Guayaquil,Guayas,D,10,16,32,0.855767539588504,0.6383840619633642,0.21738347762513988,0.32480387124451743,0.00018226928801600304,0.002296772988885998,0.0005611672278338945,0.0005611672278338945,False,0.125,7.25,6.454101564093142,-0.7958984359068588,0.125
CELEBRATION,19,Guaranda,Bolivar,C,15,16,32,0.7452908869440383,0.4822511468153844,0.26303974012865394,0.3228923375570779,0.0001811965979557115,0.0017420398106848581,0.0005611672278338945,0.0005611672278338945,False,0.0625,6.9375,5.136087222204423,-1.8014127777955773,0.0
BEAUTY,53,Manta,Manabi,D,13,16,32,0.7182367999223342,0.4422855285995103,0.27595127132282393,0.32024761195412693,0.0001797124646207222,0.001617863063510102,0.0005611672278338945,0.0005611672278338945,False,0.125,2.875,3.8130009488977774,0.9380009488977776,0.625
GROCERY II,2,Quito,Pichincha,D,13,16,32,0.7347794549142275,0.4734919232213926,0.26128753169283486,0.3157062460081561,0.00017716399888224247,0.0016932475774466625,0.0005611672278338945,0.0005611672278338945,False,0.0,35.25,56.23659242195047,20.986592421950473,0.1875
MAGAZINES,9,Quito,Pichincha,B,6,16,32,0.7902908346146134,0.5584292636112972,0.23186157100331617,0.31271636081840654,0.00017548617329876909,0.0019587560204453957,0.0005611672278338945,0.0005611672278338945,False,0.125,3.5625,2.4667758841649166,-1.0957241158350834,0.0
SEAFOOD,25,Salinas,Santa Elena,D,1,16,32,0.8222644118303003,0.6044264517019744,0.2178379601283259,0.31078742744559057,0.0001744037191052697,0.002120456863592874,0.0005611672278338945,0.0005611672278338945,False,0.0625,6.125,2.7312011273405954,-3.3937988726594046,0.375
PET SUPPLIES,20,Quito,Pichincha,B,6,16,32,0.6767175349798944,0.390604900347993,0.2861126346319014,0.30537443397339903,0.00017136612456419698,0.001436221136417793,0.0005611672278338945,0.0005611672278338945,False,0.125,4.0625,4.808609988626924,0.746109988626924,0.0
CELEBRATION,33,Quevedo,Los Rios,C,3,16,32,0.9791233933818776,0.8144481986951451,0.16467519468673253,0.2953567511098767,0.00016574452924235505,0.003006639146575079,0.0005611672278338945,0.0005611672278338945,False,0.125,8.4375,7.7623693532680145,-0.6751306467319852,0.0
HOME AND KITCHEN I,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16,32,0.6827767330164134,0.41674557352205704,0.26603115949435635,0.29250719409833836,0.00016414545123363545,0.001462055572235993,0.0005611672278338945,0.0005611672278338945,False,0.0,12.625,7.973043109550819,-4.651956890449181,0.3125
LAWN AND GARDEN,23,Ambato,Tungurahua,D,9,16,32,0.7795536215805283,0.5627812884015821,0.21677233317894617,0.29098107034437287,0.00016328904059729118,0.0019058926745743894,0.0005611672278338945,0.0005611672278338945,False,0.3125,2.0,2.7946029489463284,0.7946029489463283,0.0
SCHOOL AND OFFICE SUPPLIES,17,Quito,Pichincha,C,12,16,32,0.5887544161259355,0.2359642566329585,0.352790159492977,0.2909526320994465,0.00016327308198622138,0.0010871133005216816,0.0005611672278338945,0.0005611672278338945,False,0.5,11.5625,4.95698607601099,-6.60551392398901,2.0
PET SUPPLIES,36,Libertad,Guayas,E,10,16,32,0.8398870972891042,0.6442304388542346,0.19565665843486957,0.2903774778463974,0.00016295032426846094,0.0022123216673871227,0.0005611672278338945,0.0005611672278338945,False,0.1875,3.75,1.4633975656550489,-2.2866024343449514,0.0
HOME AND KITCHEN II,48,Quito,Pichincha,A,14,16,32,0.8858300987974278,0.7054212045135165,0.18040889428391127,0.2870758881581603,0.00016109758033566797,0.002460975664708299,0.0005611672278338945,0.0005611672278338945,False,0.0,53.5625,56.244032839994006,2.6815328399940053,1.625
CELEBRATION,30,Guayaquil,Guayas,C,3,16,32,0.8137184417890548,0.6192481110266388,0.19447033076241604,0.278669479497547,0.00015638017929155276,0.002076609188855592,0.0005611672278338945,0.0005611672278338945,False,0.0625,5.4375,2.64898419142494,-2.78851580857506,0.0
SEAFOOD,54,El Carmen,Manabi,C,3,16,32,0.8049876239297685,0.6179790711316827,0.18700855279808581,0.2661069423233171,0.00014933049513092992,0.0020322861655658066,0.0005611672278338945,0.0005611672278338945,False,0.3125,2.625,1.9578033162990165,-0.6671966837009835,0.125
MAGAZINES,27,Daule,Guayas,D,1,16,32,0.6932043290301738,0.4635902275147944,0.22961410151537942,0.2656163427389546,0.00014905518672219675,0.0015070545976394994,0.0005611672278338945,0.0005611672278338945,False,0.125,3.75,3.4677510970688674,-0.2822489029311325,0.0
HOME AND KITCHEN I,46,Quito,Pichincha,A,14,16,32,0.5988465454817747,0.3052871262777351,0.29355941920403966,0.2654169555645376,0.0001489432971742635,0.0011247022166323425,0.0005611672278338945,0.0005611672278338945,False,0.0,52.5625,32.77103502077276,-19.791464979227243,0.3125
LADIESWEAR,11,Cayambe,Pichincha,B,6,16,32,0.9350976556662136,0.7832731714453769,0.15182448422083672,0.26089076452634974,0.00014640334709671704,0.0027423342656928387,0.0005611672278338945,0.0005611672278338945,False,0.0,6.75,14.045552409638521,7.295552409638521,0.0
AUTOMOTIVE,24,Guayaquil,Guayas,D,1,16,32,0.6997115684527017,0.4790312983207538,0.22068027013194785,0.26012529425567277,0.00014597379026693198,0.0015354814081808576,0.0005611672278338945,0.0005611672278338945,False,0.1875,2.375,3.3158462119778567,0.9408462119778567,0.0
LADIESWEAR,49,Quito,Pichincha,A,11,16,32,0.5796464791994191,0.27888483814293885,0.3007616410564803,0.25821328790226944,0.00014490083496199183,0.0010537385253054567,0.0005611672278338945,0.0005611672278338945,False,0.0,14.9375,24.268876292449807,9.331376292449805,3.6875
LAWN AND GARDEN,41,Machala,El Oro,D,4,16,32,0.6430798568591436,0.3948930868866697,0.2481867699724739,0.25761115222709374,0.0001445629361543736,0.001296988922102625,0.0005611672278338945,0.0005611672278338945,False,0.0,16.3125,21.73003490459569,5.4175349045956915,0.4375
AUTOMOTIVE,30,Guayaquil,Guayas,C,3,16,32,0.7451553485544974,0.5504804717101159,0.19467487684438145,0.2522277437451827,0.0001415419437402821,0.0017414062545664456,0.0005611672278338945,0.0005611672278338945,False,0.1875,3.125,2.736720395428766,-0.3882796045712339,0.0
LADIESWEAR,7,Quito,Pichincha,D,8,16,32,0.5959602286284763,0.3224006550972761,0.2735595735312002,0.2512264116997529,0.00014098002901220702,0.0011138866784388382,0.0005611672278338945,0.0005611672278338945,False,0.0,13.75,16.41185589680591,2.661855896805909,0.0
LINGERIE,20,Quito,Pichincha,B,6,16,32,0.7430227689568942,0.549076588316686,0.1939461806402082,0.2505977353508787,0.00014062723644830456,0.0017314529654780457,0.0005611672278338945,0.0005611672278338945,False,0.125,4.25,4.193104926372365,-0.056895073627634685,0.1875
SEAFOOD,40,Machala,El Oro,C,3,16,32,0.866675547146824,0.7079466239241692,0.15872892322265486,0.2499380816966178,0.00014025706043581246,0.0023556976054050533,0.0005611672278338945,0.0005611672278338945,False,0.125,6.3125,4.988757336220673,-1.3237426637793273,0.25
LADIESWEAR,53,Manta,Manabi,D,13,16,32,0.8341281876817055,0.6693921553532362,0.16473603232846934,0.24768397583671553,0.00013899213009916695,0.002182086934593823,0.0005611672278338945,0.0005611672278338945,False,0.0,6.9375,3.2503549457716834,-3.6871450542283166,0.0
HOME AND KITCHEN I,1,Quito,Pichincha,D,13,16,32,0.6552815757496124,0.43630430123528674,0.2189772745143257,0.2390325002404832,0.0001341372055221567,0.0013466736682856064,0.0005611672278338945,0.0005611672278338945,False,0.0,25.5625,15.615882055654751,-9.946617944345249,0.6875
BABY CARE,4,Quito,Pichincha,D,9,16,32,0.5296206562127775,0.20626375816789777,0.32335689804487977,0.23795330155370809,0.0001335315945868171,0.0008797034273222286,0.0005611672278338945,0.0005611672278338945,False,0.625,0.6875,0.261512329053466,-0.425987670946534,0.0
HARDWARE,34,Guayaquil,Guayas,B,6,16,32,0.7999337729644781,0.634836432675406,0.16509734028907208,0.23687674487714983,0.00013292746626102683,0.0020068481837998598,0.0005611672278338945,0.0005611672278338945,False,0.0625,3.75,3.996480020533083,0.24648002053308293,0.0
SCHOOL AND OFFICE SUPPLIES,10,Quito,Pichincha,C,15,16,32,0.49567393550310535,0.09696079383990751,0.3987131416631978,0.23629125479507163,0.00013259890841474278,0.0007705460863988787,0.0005611672278338945,0.0005611672278338945,False,0.6875,2.4375,1.1103433108304517,-1.3271566891695483,0.6875
BEAUTY,24,Guayaquil,Guayas,D,1,16,32,0.6261907659539511,0.39578840957047245,0.2304023563834786,0.2354664102156718,0.00013213603266872716,0.001229758326988844,0.0005611672278338945,0.0005611672278338945,False,0.0625,5.375,4.967234882854182,-0.4077651171458175,0.8125
HARDWARE,25,Salinas,Santa Elena,D,1,16,32,0.67413433139945,0.4694303949906707,0.20470393640877932,0.23409220103028636,0.00013136487150970053,0.0014252772188051732,0.0005611672278338945,0.0005611672278338945,False,0.25,1.625,0.5068508888990292,-1.1181491111009707,0.0
LADIESWEAR,10,Quito,Pichincha,C,15,16,32,0.8622596587380894,0.7143645020839573,0.1478951566541321,0.23317507724946618,0.00013085021170003715,0.002331753243845269,0.0005611672278338945,0.0005611672278338945,False,0.1875,3.875,2.3782345299201166,-1.4967654700798834,0.0
CELEBRATION,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16,32,0.7633717653651515,0.5932608487342274,0.17011091663092415,0.23077801751585214,0.0001295050603343727,0.0018275894374340106,0.0005611672278338945,0.0005611672278338945,False,0.0625,5.4375,4.442962767387312,-0.9945372326126879,0.0
PLAYERS AND ELECTRONICS,54,El Carmen,Manabi,C,3,16,32,0.6743631674822965,0.47683065891306164,0.19753250856923488,0.2273982043772913,0.00012760841996480995,0.0014262450087468717,0.0005611672278338945,0.0005611672278338945,False,0.1875,2.375,1.690940130099261,-0.684059869900739,0.0
MAGAZINES,20,Quito,Pichincha,B,6,16,32,0.7182718918432748,0.5400328728625174,0.17823901898075734,0.2242790068399731,0.00012585802852972677,0.0016180211598640223,0.0005611672278338945,0.0005611672278338945,False,0.5,1.5625,1.1193370700033463,-0.44316292999665374,0.0
PET SUPPLIES,11,Cayambe,Pichincha,B,6,16,32,0.65011839033443,0.4473254609063692,0.20279292942806076,0.22255385347593454,0.00012488992899884092,0.0013255354795039403,0.0005611672278338945,0.0005611672278338945,False,0.125,2.9375,2.3141498245424055,-0.6233501754575944,0.0
HOME AND KITCHEN II,7,Quito,Pichincha,D,8,16,32,0.605270899554935,0.3843765289625601,0.22089437059237488,0.21860754583073436,0.00012267539047740425,0.0011489629972678422,0.0005611672278338945,0.0005611672278338945,False,0.0,36.1875,26.139732462487967,-10.047767537512033,2.1875
EGGS,12,Latacunga,Cotopaxi,C,15,16,32,0.6380078339254736,0.4341641967429479,0.20384363718252563,0.21855544641682548,0.00012264615399372922,0.0012766106892339926,0.0005611672278338945,0.0005611672278338945,False,0.0,70.25,65.76452828205244,-4.485471717947555,2.75
SEAFOOD,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16,32,0.6274430628437788,0.42054620066814136,0.20689686217563746,0.21682569021437356,0.0001216754715007708,0.0012346819462128527,0.0005611672278338945,0.0005611672278338945,False,0.5,1.1875,0.52388603989808,-0.66361396010192,0.0
GROCERY II,50,Ambato,Tungurahua,A,14,16,32,0.8077251270428193,0.6613589622885724,0.1463661647542469,0.21502420385692123,0.00012066453639557869,0.0020461319668815827,0.0005611672278338945,0.0005611672278338945,False,0.0,73.3125,159.51815838798612,86.20565838798613,0.1875
AUTOMOTIVE,40,Machala,El Oro,C,3,16,32,0.670453196946548,0.48453397211703814,0.1859192248295099,0.21473431916033203,0.00012050186260400227,0.001409754163214165,0.0005611672278338945,0.0005611672278338945,False,0.125,3.1875,3.664059112584449,0.47655911258444883,0.0
BABY CARE,8,Quito,Pichincha,D,8,16,32,0.5781826663882188,0.35121799901488604,0.22696466737333276,0.2109411128797698,0.00011837323955093704,0.001048423118901625,0.0005611672278338945,0.0005611672278338945,False,0.4375,0.9375,0.30280113854787694,-0.6346988614521231,0.0
BEAUTY,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16,32,0.6822247359358268,0.5068812625653426,0.17534347337048417,0.20850197598287284,0.000117004475860198,0.0014596925035053638,0.0005611672278338945,0.0005611672278338945,False,0.5,1.5,1.141974492745439,-0.3580255072545611,0.0625
MAGAZINES,25,Salinas,Santa Elena,D,1,16,32,0.7948208282189284,0.6515134205990871,0.1433074076198413,0.2072704117499003,0.00011631336237368142,0.001981275788031908,0.0005611672278338945,0.0005611672278338945,False,0.0,11.875,5.870615093092196,-6.004384906907804,0.0
GROCERY II,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16,32,0.8237064757174357,0.6868599021705245,0.1368465735469112,0.20671583292913592,0.00011600215091421769,0.0021279009791218212,0.0005611672278338945,0.0005611672278338945,False,0.0625,5.4375,4.324053954185341,-1.1134460458146596,0.25
SEAFOOD,19,Guaranda,Bolivar,C,15,16,32,0.7295422957011761,0.5719285214617058,0.15761377423947032,0.20512972755556946,0.00011511208055868096,0.0016691962670001218,0.0005611672278338945,0.0005611672278338945,False,0.0,5.4375,2.493923278299943,-2.943576721700057,0.1875
HOME AND KITCHEN II,19,Guaranda,Bolivar,C,15,16,32,0.6832385754809337,0.5119654579466204,0.1712731175343133,0.20470632089472285,0.00011487447861656725,0.0014640341625660536,0.0005611672278338945,0.0005611672278338945,False,0.0,23.125,12.646446166346314,-10.478553833653686,0.1875
LADIESWEAR,24,Guayaquil,Guayas,D,1,16,32,0.6792071822056773,0.5065926975119736,0.17261448469370377,0.20468623518731827,0.00011486320717582394,0.0014468083053986588,0.0005611672278338945,0.0005611672278338945,False,0.0,13.75,10.60215210847141,-3.147847891528591,0.0
AUTOMOTIVE,2,Quito,Pichincha,D,13,16,32,0.6985111495778336,0.5339007422300709,0.16461040734776267,0.20286782353072602,0.00011384277414743324,0.0015302174112974227,0.0005611672278338945,0.0005611672278338945,False,0.0625,7.375,5.933849743105393,-1.4411502568946075,0.0
"LIQUOR,WINE,BEER",25,Salinas,Santa Elena,D,1,16,32,0.6629123388683198,0.4866103108989922,0.1763020279693276,0.20266317435065212,0.00011372793173437268,0.001378220353208945,0.0005611672278338945,0.0005611672278338945,False,0.0,304.25,167.23361262481052,-137.01638737518948,3.75
BEAUTY,4,Quito,Pichincha,D,9,16,32,0.5480001774056191,0.31413290423375706,0.23386727317186207,0.20162471291425527,0.00011314518120889746,0.0009418198771300664,0.0005611672278338945,0.0005611672278338945,False,0.0625,5.9375,5.004573092028083,-0.9329269079719172,1.3125
SCHOOL AND OFFICE SUPPLIES,43,Esmeraldas,Esmeraldas,E,10,16,32,0.728407501052928,0.5744480954210759,0.15395940563185206,0.20058687325726965,0.00011256277960565076,0.0016640074745132105,0.0005611672278338945,0.0005611672278338945,False,0.25,2.3125,2.392454653802425,0.07995465380242485,0.0
HOME AND KITCHEN I,33,Quevedo,Los Rios,C,3,16,32,0.5579500609703567,0.33908654545051437,0.21886351551984234,0.19632858523126107,0.00011017316791877725,0.0009763310754171796,0.0005611672278338945,0.0005611672278338945,False,0.0,33.125,21.482528047051783,-11.642471952948217,0.375
LINGERIE,47,Quito,Pichincha,A,14,16,32,0.7514946573958309,0.6071374550956686,0.14435720230016225,0.19612833071443214,0.00011006079164670715,0.0017711618479961156,0.0005611672278338945,0.0005611672278338945,False,0.0,9.9375,4.379857353863966,-5.557642646136035,1.0625
LINGERIE,4,Quito,Pichincha,D,9,16,32,0.72305723499274,0.5717413000107364,0.15131593498200357,0.1959236509373795,0.00010994593206362487,0.0016396524639597937,0.0005611672278338945,0.0005611672278338945,False,0.0625,2.6875,0.8629617117288492,-1.824538288271151,0.0
SCHOOL AND OFFICE SUPPLIES,19,Guaranda,Bolivar,C,15,16,32,0.47131110833378076,0.1691266405610804,0.30218446777270036,0.19353034029133995,0.0001086028845630415,0.0006966614917254515,0.0005611672278338945,0.0005611672278338945,False,0.4375,4.3125,3.789188005461068,-0.5233119945389324,1.625
LADIESWEAR,42,Cuenca,Azuay,D,2,16,32,0.628600599695876,0.4528490003793193,0.1757515993165567,0.19006649679346618,0.00010665908910968921,0.0012392417485497821,0.0005611672278338945,0.0005611672278338945,False,0.0,13.5625,18.497909230952935,4.935409230952935,0.0
AUTOMOTIVE,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,16,32,0.5733976113034209,0.37405204219885496,0.19934556910456597,0.18886989037533503,0.00010598759280321831,0.001031141373054503,0.0005611672278338945,0.0005611672278338945,False,0.0,7.25,5.065685426811994,-2.1843145731880065,0.0
PLAYERS AND ELECTRONICS,26,Guayaquil,Guayas,D,10,16,32,0.6905739468160986,0.538429428617653,0.15214451819844566,0.18698612641963164,0.00010493048620630283,0.0014956391795698221,0.0005611672278338945,0.0005611672278338945,False,0.1875,1.9375,0.6181952159849894,-1.3193047840150105,0.0
EGGS,39,Cuenca,Azuay,B,6,16,32,0.5362082536141293,0.31925369364397505,0.21695455997015423,0.18559637033859333,0.00010415060063894126,0.000901723614150336,0.0005611672278338945,0.0005611672278338945,False,0.0,536.125,434.8466952976707,-101.27830470232931,4.6875
HOME AND KITCHEN I,26,Guayaquil,Guayas,D,10,16,32,0.6498411884471735,0.48677922867788753,0.163061959769286,0.18533955273019576,0.00010400648301357787,0.0013244053388833193,0.0005611672278338945,0.0005611672278338945,False,0.0625,11.5,8.64358286731437,-2.85641713268563,0.6875
HOME AND KITCHEN I,3,Quito,Pichincha,D,8,16,32,0.5243486977370375,0.2999228019590245,0.22442589577801303,0.1849878696835749,0.00010380913001322945,0.0008622770779029239,0.0005611672278338945,0.0005611672278338945,False,0.0,63.125,39.500788402030935,-23.624211597969065,0.625
MAGAZINES,2,Quito,Pichincha,D,13,16,32,0.6049429471970716,0.4256113393539435,0.17933160784312813,0.1848109571768213,0.0001037098525122454,0.0011477182553096268,0.0005611672278338945,0.0005611672278338945,False,0.0,10.625,6.912508323850783,-3.712491676149217,0.0
HOME CARE,50,Ambato,Tungurahua,A,14,16,32,0.4755759364882069,0.2066208171686936,0.2689551193195133,0.18348030927917627,0.00010296313652030093,0.0007093265200386868,0.0005611672278338945,0.0005611672278338945,False,0.0,393.625,610.3344665481509,216.70946654815083,5.9375
LINGERIE,18,Quito,Pichincha,B,16,16,32,0.7272149985549163,0.5888947603777472,0.1383202381771691,0.1820446153228626,0.00010215747212281852,0.0016585635197072415,0.0005611672278338945,0.0005611672278338945,False,0.125,6.4375,5.462491339285398,-0.9750086607146018,1.6875
SCHOOL AND OFFICE SUPPLIES,15,Ibarra,Imbabura,C,15,16,32,0.4571772127316387,0.16433799494359666,0.292839217788042,0.18200402725898843,0.00010213469543153111,0.0006555043905588667,0.0005611672278338945,0.0005611672278338945,False,0.5625,4.3125,3.270951473369464,-1.041548526630536,1.375
AUTOMOTIVE,50,Ambato,Tungurahua,A,14,16,32,0.5444523344756468,0.34125039062486684,0.20320194385077994,0.17997651541435739,0.00010099692223027912,0.0009296643609447178,0.0005611672278338945,0.0005611672278338945,False,0.0,13.125,8.792443535721349,-4.332556464278652,0.0
MAGAZINES,50,Ambato,Tungurahua,A,14,16,32,0.5225613507917837,0.30538325229915175,0.21717809849263192,0.17981143455652623,0.00010090428426292157,0.0008564086106627524,0.0005611672278338945,0.0005611672278338945,False,0.0,10.9375,7.57842128850932,-3.35907871149068,0.0
SCHOOL AND OFFICE SUPPLIES,36,Libertad,Guayas,E,10,16,32,0.6200421182228844,0.4550463174709168,0.16499580075196757,0.17738507732647887,9.954269210240116e-05,0.0012057265838908262,0.0005611672278338945,0.0005611672278338945,False,0.4375,1.125,0.4424904715770924,-0.6825095284229076,0.0
SEAFOOD,31,Babahoyo,Los Rios,B,10,16,32,0.6232871265716933,0.4623650401783366,0.1609220863933567,0.17470541177088317,9.803895161104555e-05,0.0012183800183903724,0.0005611672278338945,0.0005611672278338945,False,0.0,6.6875,3.5842406262042887,-3.1032593737957113,0.3125
HOME AND KITCHEN II,42,Cuenca,Azuay,D,2,16,32,0.7408316617298666,0.611864430647737,0.1289672310821296,0.17445346952955615,9.789756988190581e-05,0.0017212562246021405,0.0005611672278338945,0.0005611672278338945,False,0.0,23.0,15.58140568585081,-7.418594314149191,0.5625
HOME AND KITCHEN II,6,Quito,Pichincha,D,13,16,32,0.6060659390679762,0.43962539806805173,0.1664405409999245,0.17404543187185487,9.766859252068174e-05,0.0011519833668802056,0.0005611672278338945,0.0005611672278338945,False,0.0,63.5,54.443348026854046,-9.056651973145952,1.8125
AUTOMOTIVE,53,Manta,Manabi,D,13,16,32,0.5513474960034703,0.3606081339736816,0.19073936202978875,0.17394583506131606,9.761270205461059e-05,0.0009533607475800533,0.0005611672278338945,0.0005611672278338945,False,0.0,9.0,8.82290321247429,-0.17709678752570995,0.0
"LIQUOR,WINE,BEER",29,Guayaquil,Guayas,E,10,16,32,0.6861135036690623,0.5458200101647368,0.14029349350432552,0.1728322564208029,9.698779821593878e-05,0.0014763807967425686,0.0005611672278338945,0.0005611672278338945,False,0.0,98.0625,98.79357550197783,0.7310755019778297,3.0625
LINGERIE,54,El Carmen,Manabi,C,3,16,32,0.698993194901336,0.5624676872476112,0.13652550765372484,0.17222158732070048,9.664511072991048e-05,0.0015323301583012,0.0005611672278338945,0.0005611672278338945,False,0.0,5.3125,2.2801367752655306,-3.0323632247344694,0.0
HOME AND KITCHEN I,11,Cayambe,Pichincha,B,6,16,32,0.5159227095026373,0.3070694483002403,0.208853261202397,0.17188459610112877,9.645600230141906e-05,0.0008347871270188179,0.0005611672278338945,0.0005611672278338945,False,0.0,26.8125,21.485258607531573,-5.327241392468428,0.8125
SEAFOOD,36,Libertad,Guayas,E,10,16,32,0.6164948843859409,0.4576401208864784,0.15885476349946254,0.1706314622290441,9.575278464031656e-05,0.0011919702284338253,0.0005611672278338945,0.0005611672278338945,False,0.4375,1.5625,0.9504295934791289,-0.6120704065208711,0.25
HOME AND KITCHEN I,42,Cuenca,Azuay,D,2,16,32,0.6561764969940316,0.5112853349820347,0.14489116201199692,0.16915490143966694,9.492418711541355e-05,0.0013503544976292638,0.0005611672278338945,0.0005611672278338945,False,0.0,25.4375,24.300989366869697,-1.1365106331303017,0.3125
MAGAZINES,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,16,32,0.5989585358596407,0.437193622624191,0.16176491323544967,0.16761306401586093,9.405895848252577e-05,0.00112512291741015,0.0005611672278338945,0.0005611672278338945,False,0.0,8.6875,5.629230088229127,-3.058269911770873,0.0
CELEBRATION,41,Machala,El Oro,D,4,16,32,0.6358841007878704,0.4875776527943042,0.14830644799356618,0.16661662213039546,9.349978795196154e-05,0.0012681259405052144,0.0005611672278338945,0.0005611672278338945,False,0.0,11.4375,9.019637750762216,-2.4178622492377837,0.0
HOME AND KITCHEN I,39,Cuenca,Azuay,B,6,16,32,0.5094384503067568,0.307128069494879,0.20231038081187785,0.16519988357929868,9.270476070667715e-05,0.0008139353206684506,0.0005611672278338945,0.0005611672278338945,False,0.0,25.375,20.73047269346399,-4.64452730653601,0.8125
HARDWARE,35,Playas,Guayas,C,3,16,32,0.5259222219598646,0.3343697799989605,0.1915524419609041,0.16479103377464782,9.24753275952008e-05,0.0008674600781245125,0.0005611672278338945,0.0005611672278338945,False,0.5625,0.6875,0.2683146108162831,-0.41918538918371684,0.0
PLAYERS AND ELECTRONICS,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,16,32,0.6684396656400976,0.5314761739654726,0.13696349167462496,0.1643446631080681,9.22248390056499e-05,0.001401299220553321,0.0005611672278338945,0.0005611672278338945,False,0.0625,5.75,4.436532841098259,-1.3134671589017408,0.0
LINGERIE,2,Quito,Pichincha,D,13,16,32,0.6522985487739534,0.5121512691593458,0.1401472796146076,0.1631944742310769,9.157939070206337e-05,0.0013344406973142496,0.0005611672278338945,0.0005611672278338945,False,0.0625,4.9375,6.464871738040765,1.5273717380407654,0.8125
MEATS,22,Puyo,Pastaza,C,7,16,32,0.4925628977724632,0.2818645433022729,0.2106983544701903,0.16317058749100716,9.156598624635643e-05,0.0007609039611436005,0.0005611672278338945,0.0005611672278338945,False,0.0,114.06700000000001,110.92121646454238,-3.1457835354576185,2.0
HARDWARE,2,Quito,Pichincha,D,13,16,32,0.6183011116298134,0.4729470494160319,0.1453540622137815,0.15861735309133249,8.901086032061307e-05,0.0011989650083594236,0.0005611672278338945,0.0005611672278338945,False,0.25,1.8125,1.17106449943736,-0.6414355005626401,0.0
